Trh	thyrotropin releasing hormone
Adam26b	a disintegrin and metallopeptidase domain 26B
Gm22472	predicted gene, 22472
 22472	NA
Tsen2	tRNA splicing endonuclease subunit 2
Gm23730	predicted gene, 23730
 23730	NA
Gm13808	mitochondrial ribosomal protein L28 pseudogene
Gm20415	NA
Gm15512	NA
Gm12815	NA
1700112M01Rik	NA
5330438I03Rik	RIKEN cDNA 5330438I03 gene
Gm23262	predicted gene, 23262
 23262	NA
Galntl6	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 6
C1qtnf3	C1q and tumor necrosis factor related protein 3
Dctn4	dynactin 4
Fam69c	NA
Pcbp1	poly(rC) binding protein 1
Copb2	COPI coat complex subunit beta 2
Rpl36a-ps1	ribosomal protein L36A, pseudogene 1
 pseudogene 1	NA
Gja8	gap junction protein, alpha 8
 alpha 8	NA
Gm20406	NA
Gm6181	mitochondrial ribosomal protein S21 pseudogene
Spata31d1a	spermatogenesis associated 31 subfamily D, member 1A
 member 1A	NA
Srp54a	signal recognition particle 54A
Zmat4	zinc finger, matrin type 4
 matrin type 4	NA
Fbxo15	F-box protein 15
Cyp4f13	cytochrome P450, family 4, subfamily f, polypeptide 13
 family 4	NA
 polypeptide 13	NA
Plac9b	NA
Corin	corin, serine peptidase
 serine peptidase	NA
Gm13835	proteasome (prosome, macropain) subunit, alpha type 3 pseudogene
 macropain) subunit	NA
Smlr1	small leucine-rich protein 1
AF357355	NA
Dhx30	DExH-box helicase 30
Pvrl3	NA
Vps18	VPS18 CORVET/HOPS core subunit
Stk4	serine/threonine kinase 4
Gm26091	predicted gene, 26091
 26091	NA
Prkaa2	protein kinase, AMP-activated, alpha 2 catalytic subunit
 AMP-activated	NA
Gm6863	nascent polypeptide-associated complex alpha polypeptide pseudogene
Anapc11	anaphase promoting complex subunit 11
Zscan5b	zinc finger and SCAN domain containing 5B
Gm14444	predicted gene 14444
Atg12	autophagy related 12
Gm17572	NA
Gm4987	ribosomal protein L32 pseudogene
Akap6	A kinase anchor protein 6
Gm11753	predicted gene 11753
Hnf1a	HNF1 homeobox A
9130008F23Rik	RIKEN cDNA 9130008F23 gene
Pdx1	pancreatic and duodenal homeobox 1
Gm10293	glyceraldehyde-3-phosphate dehydrogenase pseudogene
Gsto2	glutathione S-transferase omega 2
A530032D15Rik	NA
Tnip3	TNFAIP3 interacting protein 3
Epm2aip1	EPM2A interacting protein 1
Gm14007	protein transport protein Sec61 subunit gamma pseudogene
Sqstm1	sequestosome 1
Rgs4	regulator of G-protein signaling 4
Gm12117	glyceraldehyde-3-phosphate dehydrogenase pseudogene
4930407I10Rik	RIKEN cDNA 4930407I10 gene
1700001K19Rik	RIKEN cDNA 1700001K19 gene
Gm21810	predicted gene, 21810
 21810	NA
Gm16407	syndecan 1 pseudogene
Prss53	serine protease 53
Gm26071	predicted gene, 26071
 26071	NA
Gm26501	predicted gene, 26501
 26501	NA
Gm11863	NA
Mir3965	microRNA 3965
Lgals4	lectin, galactose binding, soluble 4
 galactose binding	NA
Rmnd5a	required for meiotic nuclear division 5 homolog A
Prl7c1	prolactin family 7, subfamily c, member 1
 subfamily c	NA
Pik3r6	phosphoinositide-3-kinase regulatory subunit 5
4930557F10Rik	RIKEN cDNA 4930557F10 gene
Gm3339	predicted gene 3339
Iqck	IQ motif containing K
Gm14078	NA
RP24-68F22.6	NA
Pgr15l	G protein-coupled receptor 15-like
Nagk	N-acetylglucosamine kinase
Ccdc42	coiled-coil domain containing 42
Mir669a-12	microRNA 669a-12
Mup15	major urinary protein 15
Mx1	MX dynamin-like GTPase 1
Gm15573	dynactin subunit 5 pseudogene
Vps37b	vacuolar protein sorting 37B
D930020B18Rik	RIKEN cDNA D930020B18 gene
Grhpr	glyoxylate reductase/hydroxypyruvate reductase
Gm12103	spindle and kinetochore-associated protein 2 pseudogene
Gm25484	predicted gene, 25484
 25484	NA
Mir687	microRNA 687
Gm10556	predicted gene 10556
Gm11705	NA
Rhobtb1	Rho-related BTB domain containing 1
Gm12035	ribosomal protein L15 pseudogene
Gm13769	NA
Gm22763	predicted gene, 22763
 22763	NA
Slco6b1	solute carrier organic anion transporter family, member 6b1
 member 6b1	NA
Comp	cartilage oligomeric matrix protein
Gtpbp10	GTP-binding protein 10 (putative)
Fth1	ferritin heavy polypeptide 1
Cyp2c55	cytochrome P450, family 2, subfamily c, polypeptide 55
 family 2	NA
 polypeptide 55	NA
Gm15034	NA
Amt	aminomethyltransferase
Gm24486	predicted gene, 24486
 24486	NA
Ncf1	neutrophil cytosolic factor 1
Acot10	acyl-CoA thioesterase 10
Htr1a	5-hydroxytryptamine (serotonin) receptor 1A
Vmn1r215	vomeronasal 1 receptor 215
Ddx27	DEAD box helicase 27
9830107B12Rik	RIKEN cDNA 9830107B12 gene
mmu-mir-6346	NA
Gm12289	predicted gene 12289
Irs2	insulin receptor substrate 2
Mir17	microRNA 17
Gm12851	predicted gene 12851
Hsbp1l1	heat shock factor binding protein 1-like 1
Ndufa4l2	Ndufa4, mitochondrial complex associated like 2
 mitochondrial complex associated like 2	NA
WT1-AS_3	NA
Gm5939	zinc finger CCCH-type containing 18 pseudogene
Gm15920	NA
Etfb	electron transferring flavoprotein, beta polypeptide
 beta polypeptide	NA
Sgsm1	small G protein signaling modulator 1
Lrrc26	leucine rich repeat containing 26
Gm22087	predicted gene, 22087
 22087	NA
Ptp4a2	protein tyrosine phosphatase 4a2
Rps12l2	NA
Gm26860	NA
Tmed2	transmembrane p24 trafficking protein 2
Gm22311	NA
2700062C07Rik	RIKEN cDNA 2700062C07 gene
Tmem145	transmembrane protein 145
mmu-mir-7658	NA
Gm15086	NA
Gm3644	predicted gene 3644
Olfr287	NA
Gm23500	NA
6530403G13Rik	RIKEN cDNA 6530403G13 gene
Cyb5b	cytochrome b5 type B
4933411K20Rik	NA
Gm10221	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit g pseudogene
 H+ transporting	NA
 subunit g pseudogene	NA
Rpl9-ps3	ribosomal protein L9, pseudogene 3
 pseudogene 3	NA
Gm15624	predicted gene 15624
Tmed6	transmembrane p24 trafficking protein 6
AC116451.1	NA
Gm22288	predicted gene, 22288
 22288	NA
Gm7117	60S ribosomal protein L12 pseudogene
Ptdss1	phosphatidylserine synthase 1
n-R5s105	nuclear encoded rRNA 5S 105
Ttc32	tetratricopeptide repeat domain 32
Cox6c	cytochrome c oxidase subunit 6C
Gm24581	predicted gene, 24581
 24581	NA
Trim30b	tripartite motif-containing 30B
Gm17435	predicted gene, 17435
 17435	NA
Ist1	increased sodium tolerance 1 homolog (yeast)
Gm13296	glyceraldehyde-3-phosphate dehydrogenase pseudogene
Hes5	hes family bHLH transcription factor 5
Prickle3	prickle planar cell polarity protein 3
Gm41	melanoma antigen, family B, 4 pseudogene
 family B	NA
Gm16122	NA
Nrbp2	nuclear receptor binding protein 2
Gm3053	predicted gene 3053
Crygn	crystallin, gamma N
 gamma N	NA
4931403G20Rik	RIKEN cDNA 4931403G20 gene
Accsl	1-aminocyclopropane-1-carboxylate synthase (inactive)-like
Nde1	nudE neurodevelopment protein 1
Bcl6	B cell leukemia/lymphoma 6
Gm21276	predicted gene, 21276
 21276	NA
Mcpt2	mast cell protease 2
4930469K13Rik	RIKEN cDNA 4930469K13 gene
Atp6v1a	ATPase, H+ transporting, lysosomal V1 subunit A
 H+ transporting	NA
Dact1	dishevelled-binding antagonist of beta-catenin 1
Clec2f	C-type lectin domain family 2, member f
 member f	NA
Rps25	ribosomal protein S25
Gm20608	NA
Fam160b2	NA
SNORA43	NA
Ighv9-3	immunoglobulin heavy variable V9-3
Zic5	zinc finger protein of the cerebellum 5
Gm15610	coiled-coil domain-containing protein 72 pseudogene
Zfp595	zinc finger protein 595
Nap1l1	nucleosome assembly protein 1-like 1
Gm16237	NA
mmu-mir-7010	NA
1700012A03Rik	RIKEN cDNA 1700012A03 gene
Stx5a	syntaxin 5A
RMST_7	NA
Olfr742	NA
Gm7350	X-linked lymphocyte-regulated protein PM1-like
Ucn	urocortin
Cog4	component of oligomeric golgi complex 4
Tcp10a	t-complex protein 10a
Gm17619	predicted gene, 17619
 17619	NA
4930529C04Rik	zinc finger, BED domain containing 4 pseudogene
 BED domain containing 4 pseudogene	NA
1190002N15Rik	NA
Gm14865	predicted gene 14865
Gm13745	zinc finger and SCAN domain containing 5B pseudogene
Gm12364	NA
Gm22396	NA
Bmp8a	bone morphogenetic protein 8a
Gm13695	NA
Gm14708	NA
Gm6434	39S ribosomal protein L41, mitochondrial-like
 mitochondrial-like	NA
Gm12125	predicted gene 12125
Yeats4	YEATS domain containing 4
Olfr295	NA
Cblc	Casitas B-lineage lymphoma c
Carf	calcium response factor
Foxm1	forkhead box M1
Exoc7	exocyst complex component 7
Gm13051	NA
Crym	crystallin, mu
 mu	NA
Gm14799	NA
Duoxa2	dual oxidase maturation factor 2
Cd163	CD163 antigen
Mab21l3	mab-21-like 3
Gm22024	NA
Gm14706	40S ribosomal protein S27-like
Smim20	small integral membrane protein 20
Gm13936	NA
Ipo5	importin 5
Cyth1	cytohesin 1
Gm17209	NA
Gm14577	predicted gene 14577
Mir804	microRNA 804
Gm25206	NA
Scgb1a1	secretoglobin, family 1A, member 1
 family 1A	NA
2700089E24Rik	NA
AC091763.1	NA
B020004J07Rik	NA
mmu-mir-6971	NA
Tmx1	thioredoxin-related transmembrane protein 1
Rab23	RAB23, member RAS oncogene family
 member RAS oncogene family	NA
Klk1b5	kallikrein 1-related peptidase b5
Gm13226	predicted gene 13226
Gm13998	fatty acid binding protein 5, epidermal pseudogene
 epidermal pseudogene	NA
Pafah1b2	platelet-activating factor acetylhydrolase, isoform 1b, subunit 2
 isoform 1b	NA
Gm8145	40S ribosomal protein S6 pseudogene
Arhgef25	Rho guanine nucleotide exchange factor 25
Banp	BTG3 associated nuclear protein
Fkbp1a	FK506 binding protein 1a
Gm12275	anaphase-promoting complex subunit 15 pseudogene
Gm23378	predicted gene, 23378
 23378	NA
Emx2	empty spiracles homeobox 2
Ago2	argonaute RISC catalytic subunit 2
Gm9378	predicted gene 9378
Aaas	achalasia, adrenocortical insufficiency, alacrimia
 adrenocortical insufficiency	NA
Gm12307	predicted gene 12307
Tbl1x	transducin (beta)-like 1 X-linked
Gm20433	NA
Unc119b	unc-119 lipid binding chaperone B
Tln1	talin 1
Gm12643	predicted gene 12643
Gm14634	predicted gene 14634
Ubp1	upstream binding protein 1
Dnah1	dynein, axonemal, heavy chain 1
 axonemal	NA
Trav4d-3	T cell receptor alpha variable 4D-3
Edem3	ER degradation enhancer, mannosidase alpha-like 3
 mannosidase alpha-like 3	NA
Gm12146	predicted gene 12146
Gm13276	predicted gene 13276
Nsun6	NOL1/NOP2/Sun domain family member 6
Gm26607	NA
Trim42	tripartite motif-containing 42
Sall4	spalt like transcription factor 4
Pah	phenylalanine hydroxylase
Gm21330	predicted gene, 21330
 21330	NA
Gm11204	NA
Csgalnact2	chondroitin sulfate N-acetylgalactosaminyltransferase 2
Gm4491	predicted gene 4491
5930403N24Rik	RIKEN cDNA 5930403N24 gene
Gm17276	predicted gene, 17276
 17276	NA
Mir1903	microRNA 1903
Gm25125	predicted gene, 25125
 25125	NA
Gm7638	40S ribosomal protein S2 pseudogene
mmu-mir-6537	NA
Cox11	cytochrome c oxidase assembly protein 11, copper chaperone
 copper chaperone	NA
Gm11478	predicted gene 11478
Gm14081	NA
Gm12137	NA
Eef2k	eukaryotic elongation factor-2 kinase
Dydc2	DPY30 domain containing 2
Gm5594	vomeronasal 2, receptor 93 pseudogene
 receptor 93 pseudogene	NA
Gm16164	NA
Defa-ps3	NA
Fam131a	family with sequence similarity 131, member A
 member A	NA
Slc47a1	solute carrier family 47, member 1
 member 1	NA
Gm13295	predicted gene 13295
B4galt1	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1
4- galactosyltransferase	NA
1700085B03Rik	NA
C030014I23Rik	RIKEN cDNA C030014I23 gene
Arsi	arylsulfatase i
Gm9824	phosphatidylethanolamine-binding protein pseudogene
D930015M05Rik	RIKEN cDNA D930015M05 gene
Gm11677	predicted gene 11677
Gm11747	predicted gene 11747
Gm23524	NA
mmu-mir-7054	NA
Gm24794	predicted gene, 24794
 24794	NA
Gm23769	predicted gene, 23769
 23769	NA
Fbxw24	F-box and WD-40 domain protein 24
Phf11d	PHD finger protein 11D
Efcab6	EF-hand calcium binding domain 6
Gm22933	NA
Gm3944	predicted gene 3944
Gas8	growth arrest specific 8
Bphl	biphenyl hydrolase like
Bpifb2	BPI fold containing family B, member 2
 member 2	NA
Aplp1	amyloid beta precursor like protein 1
RP24-105I10.2	NA
Gm21874	NA
Gm15327	predicted gene 15327
Parp6	poly (ADP-ribose) polymerase family, member 6
 member 6	NA
Igkv5-37	immunoglobulin kappa variable 5-37
Gm11558	NA
Gm21679	predicted gene, 21679
 21679	NA
Gm16010	predicted gene 16010
Olfr1146-ps1	NA
Gm24737	predicted gene, 24737
 24737	NA
Olfr1254	NA
Gm14602	NA
Epas1	endothelial PAS domain protein 1
Smc3	structural maintenance of chromosomes 3
Gm2389	Sp140 nuclear body protein pseudogene
Amd-ps1	S-adenosylmethionine decarboxylase, pseudogene 1
 pseudogene 1	NA
Gm831	predicted gene 831
Rps18	ribosomal protein S18
Gm14001	NA
Gm12807	predicted gene 12807
Atp9b	ATPase, class II, type 9B
 class II	NA
Ppp4r4	protein phosphatase 4, regulatory subunit 4
 regulatory subunit 4	NA
Cfl2	cofilin 2, muscle
 muscle	NA
Hist1h2al	NA
Cisd3	CDGSH iron sulfur domain 3
2310026I22Rik	RIKEN cDNA 2310026I22 gene
Gm10305	predicted gene 10305
Olfr54	NA
Tanc2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2
 ankyrin repeat and coiled-coil containing 2	NA
Fam71a	NA
Vmn1r168	vomeronasal 1 receptor 168
1700084E18Rik	RIKEN cDNA 1700084E18 gene
Mrpl38	mitochondrial ribosomal protein L38
Arap3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3
 ankyrin repeat and PH domain 3	NA
Olfr631	NA
Mllt6	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 6
 6	NA
Gm15126	predicted gene 15126
Irs3	insulin receptor substrate 3
Gm14581	NA
4930526L06Rik	RIKEN cDNA 4930526L06 gene
Vmn1r212	vomeronasal 1 receptor 212
Gm16559	predicted gene 16559
Gm9772	zinc finger protein 758 pseudogene
Plxnb3	plexin B3
Cd248	CD248 antigen, endosialin
 endosialin	NA
Gm23877	predicted gene, 23877
 23877	NA
Mir3080	microRNA 3080
2700016F22Rik	NA
Gm11585	Ppih pseudogene
2210408I21Rik	RIKEN cDNA 2210408I21 gene
Itpr2	inositol 1,4,5-triphosphate receptor 2
4	NA
Dynlt1c	dynein light chain Tctex-type 1C
Olfr586	NA
Rpf1	ribosome production factor 1 homolog
mmu-mir-6338	NA
Saal1	serum amyloid A-like 1
Hdac4	histone deacetylase 4
Ncaph2	non-SMC condensin II complex, subunit H2
 subunit H2	NA
Map2k1	mitogen-activated protein kinase kinase 1
Ddx43	DEAD box helicase 43
Trav14d-1	T-cell receptor alpha variable region 14D-1
Gm13148	predicted gene 13148
Gm15298	NA
Ddx3y	DEAD box helicase 3, Y-linked
 Y-linked	NA
Tex261	testis expressed gene 261
Gm24588	NA
Gm13009	NA
Defa26	defensin, alpha, 26
 alpha	NA
Mir101b	microRNA 101b
Gins2	GINS complex subunit 2
Fam198b	NA
Gm11915	NA
Gm20615	NA
Gm11227	predicted gene 11227
Nr3c2	nuclear receptor subfamily 3, group C, member 2
 group C	NA
Gm14373	La ribonucleoprotein domain family, member 4 pseudogene
 member 4 pseudogene	NA
Olfr756-ps1	NA
Ttc38	tetratricopeptide repeat domain 38
Edc3	enhancer of mRNA decapping 3
Gm5227	NA
Gm13304	NA
Cbln4	cerebellin 4 precursor protein
Gm3646	predicted gene 3646
Gm10593	NA
Olfr700	NA
Mrgprx1	MAS-related GPR, member X1
 member X1	NA
Hdac2	histone deacetylase 2
3110079O15Rik	NA
Gm5039	NA
Sh2b3	SH2B adaptor protein 3
Msl3l2	MSL3 like 2
Rpia	ribose 5-phosphate isomerase A
Kifc3	kinesin family member C3
Olfr371	NA
Lrrc66	leucine rich repeat containing 66
AC125178.1	NA
Mir2137	microRNA 2137
Olfr110	NA
Gm15523	predicted gene 15523
Gm23869	NA
Fat3	FAT atypical cadherin 3
Gm14374	NA
Llph	LLP homolog, long-term synaptic facilitation (Aplysia)
 long-term synaptic facilitation (Aplysia)	NA
Trbv26	T cell receptor beta, variable 26
 variable 26	NA
Sel1l	sel-1 suppressor of lin-12-like (C. elegans)
Sertad1	SERTA domain containing 1
Trabd2b	TraB domain containing 2B
Akap9	A kinase anchor protein 9
Gm2830	predicted gene 2830
Asxl3	ASXL transcriptional regulator 3
Fam219a	family with sequence similarity 219, member A
 member A	NA
Gm16356	NA
Vmn1r-ps125	vomeronasal 1 receptor, pseudogene 125
 pseudogene 125	NA
D630003M21Rik	RIKEN cDNA D630003M21 gene
Gm25721	predicted gene, 25721
 25721	NA
Ypel3	yippee like 3
Sec22b	SEC22 homolog B, vesicle trafficking protein
 vesicle trafficking protein	NA
Gm24722	predicted gene, 24722
 24722	NA
Gm11956	predicted gene 11956
Olfr271-ps1	NA
Vmn1r88	vomeronasal 1 receptor, 88
 88	NA
Pax7	paired box 7
Hoxc6	homeobox C6
Gm24930	NA
Tpd52l1	tumor protein D52-like 1
Gm10319	murinoglobulin pseudogene
Abca4	ATP-binding cassette, sub-family A member 4
 sub-family A member 4	NA
Plxna1	plexin A1
Gm22749	predicted gene, 22749
 22749	NA
Gm23071	NA
Znhit6	zinc finger, HIT type 6
 HIT type 6	NA
Gm17521	predicted gene, 17521
 17521	NA
Gm10335	ribosomal protein L23A pseudogene
4932438A13Rik	NA
Gm23450	NA
AW112010	expressed sequence AW112010
Gm12970	predicted gene 12970
Odf2l	outer dense fiber of sperm tails 2-like
Mfsd6	major facilitator superfamily domain containing 6
Ifih1	interferon induced with helicase C domain 1
Eif4b	eukaryotic translation initiation factor 4B
Gm16193	predicted gene 16193
Thap3	THAP domain containing, apoptosis associated protein 3
 apoptosis associated protein 3	NA
Baiap2l2	BAI1-associated protein 2-like 2
Gm21127	predicted gene, 21127
 21127	NA
Gm19705	predicted gene, 19705
 19705	NA
Gm24988	predicted gene, 24988
 24988	NA
Gm24157	NA
Fam3c	FAM3 metabolism regulating signaling molecule C
Gm15154	NA
1700051O22Rik	NA
Mrps33	mitochondrial ribosomal protein S33
4933403O08Rik	NA
Gm25927	NA
Dgcr6	DiGeorge syndrome critical region gene 6
Wdr62	WD repeat domain 62
Rab17	RAB17, member RAS oncogene family
 member RAS oncogene family	NA
Gm14477	NA
Atf2	activating transcription factor 2
Lgals1	lectin, galactose binding, soluble 1
 galactose binding	NA
Gm23532	predicted gene, 23532
 23532	NA
Rbpj	recombination signal binding protein for immunoglobulin kappa J region
2410133F24Rik	NA
Gm4764	testis derived transcript pseudogene
Cd3eap	NA
B3gnt3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3
3-N-acetylglucosaminyltransferase 3	NA
Slc6a19	solute carrier family 6 (neurotransmitter transporter), member 19
 member 19	NA
Skap1	src family associated phosphoprotein 1
Itga11	integrin alpha 11
Myom3	myomesin family, member 3
 member 3	NA
Gm6415	NA
Gm5335	glyceraldehyde-3-phosphate dehydrogenase pseudogene
Fam166b	NA
Ncmap	noncompact myelin associated protein
Sgsm3	small G protein signaling modulator 3
Gm24782	predicted gene, 24782
 24782	NA
Gm23225	predicted gene, 23225
 23225	NA
Scn3a	sodium channel, voltage-gated, type III, alpha
 voltage-gated	NA
 alpha	NA
Kif1b	kinesin family member 1B
Gm15641	NA
Gm11358	NA
5430435G22Rik	NA
Gm15903	predicted gene 15903
Gm24940	predicted gene, 24940
 24940	NA
Ccdc115	coiled-coil domain containing 115
Vmn2r13	vomeronasal 2, receptor 13
 receptor 13	NA
Mlip	muscular LMNA-interacting protein
Gm13876	NA
R3hcc1l	R3H domain and coiled-coil containing 1 like
Gm11605	PRELI domain containing 1 pseudogene
AC114591.1	NA
Gm15980	NA
Gm8185	chromatin modifying protein 2A pseudogene
Gm15948	NA
Olfr403	NA
Tpte	transmembrane phosphatase with tensin homology
Bcdin3d	BCDIN3 domain containing
Gm23064	NA
Gm5116	predicted gene 5116
Mir181a-2	microRNA 181a-2
Gm16185	predicted gene 16185
Gm16065	NA
Gm9141	TD and POZ domain containing 2 pseudogene
n-R5s153	NA
Pcdh11x	protocadherin 11 X-linked
Tubg2	tubulin, gamma 2
 gamma 2	NA
Tubd1	tubulin, delta 1
 delta 1	NA
Slc25a33	solute carrier family 25, member 33
 member 33	NA
Trp53-ps	transformation related protein 53, pseudogene
 pseudogene	NA
Gm24887	predicted gene, 24887
 24887	NA
Nrg3	neuregulin 3
Sgcz	sarcoglycan zeta
Myo5a	myosin VA
Tbc1d24	TBC1 domain family, member 24
 member 24	NA
2810001G20Rik	RIKEN cDNA 2810001G20 gene
Gm1070	predicted gene 1070
Gm14846	predicted gene 14846
Gm10272	NA
Gm25831	predicted gene, 25831
 25831	NA
Mrpl3	mitochondrial ribosomal protein L3
Nap1l4	nucleosome assembly protein 1-like 4
Gm24264	predicted gene, 24264
 24264	NA
Mir5128	microRNA 5128
Gm12956	predicted gene 12956
Gm8087	predicted gene 8087
Mlh3	mutL homolog 3
9230111E07Rik	RIKEN cDNA 9230111E07 gene
Notch4	notch 4
Atxn2l	ataxin 2-like
Elp6	elongator acetyltransferase complex subunit 6
Bricd5	BRICHOS domain containing 5
Pydc4	NA
Cul3	cullin 3
6430571L13Rik	RIKEN cDNA 6430571L13 gene
Gm14644	zinc finger domain containing pseudogene
Olfr1302	NA
D830026I12Rik	RIKEN cDNA D830026I12 gene
A730056A06Rik	RIKEN cDNA A730056A06 gene
Mgp	matrix Gla protein
Vmn2r45	vomeronasal 2, receptor 45
 receptor 45	NA
Ranbp2	RAN binding protein 2
Spire2	spire type actin nucleation factor 2
Gm25522	predicted gene, 25522
 25522	NA
Ubqln3	ubiquilin 3
Gm6994	predicted gene 6994
Trav13d-1	T cell receptor alpha variable 13D-1
AW209491	expressed sequence AW209491
Gm10318	NA
9230109A22Rik	RIKEN cDNA 9230109A22 gene
Gm12522	predicted gene 12522
Gm16907	predicted gene, 16907
 16907	NA
Gucy1b2	guanylate cyclase 1, soluble, beta 2
 soluble	NA
6330403N20Rik	RIKEN cDNA 6330403N20 gene
Gm20486	predicted gene 20486
Lce1a1	late cornified envelope 1A1
Mir3964	microRNA 3964
Nf2	neurofibromin 2
Pih1d1	PIH1 domain containing 1
Mlycd	malonyl-CoA decarboxylase
Foxn2	forkhead box N2
Frmpd4	FERM and PDZ domain containing 4
Scgb2b12	secretoglobin, family 2B, member 12
 family 2B	NA
Als2cl	ALS2 C-terminal like
Gm22566	NA
Olfr173	NA
mmu-mir-6973b	NA
Atp5l2	NA
Snord88a	small nucleolar RNA, C/D box 88A
 C/D box 88A	NA
Inpp5d	inositol polyphosphate-5-phosphatase D
Cacng8	calcium channel, voltage-dependent, gamma subunit 8
 voltage-dependent	NA
Gm9988	NA
Mir488	microRNA 488
4732440D04Rik	RIKEN cDNA 4732440D04 gene
Olfr1022	NA
Tmem110	NA
Gm23347	predicted gene, 23347
 23347	NA
Chit1	chitinase 1
Slc39a9	solute carrier family 39 (zinc transporter), member 9
 member 9	NA
Rasip1	Ras interacting protein 1
C2cd4c	C2 calcium-dependent domain containing 4C
Chst1	carbohydrate sulfotransferase 1
Ldoc1l	NA
Il27ra	interleukin 27 receptor, alpha
 alpha	NA
Trim61	tripartite motif-containing 61
Prr18	proline rich 18
Barhl2	BarH like homeobox 2
Gm25683	predicted gene, 25683
 25683	NA
Gm12855	olfactory receptor GA_x5J8B7W3BSW-40181-41086
Gm25539	predicted gene, 25539
 25539	NA
Gpr123	NA
Tmem254b	NA
Gm14222	predicted gene 14222
Gm9956	predicted gene 9956
Gm26089	NA
Olfr1264	NA
n-R5s188	NA
1700109H08Rik	RIKEN cDNA 1700109H08 gene
3930402G23Rik	RIKEN cDNA 3930402G23 gene
Gm12249	NA
Dcdc2b	doublecortin domain containing 2b
Olfr987	NA
Gm25345	predicted gene, 25345
 25345	NA
Ndst3	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 3
Gm24347	predicted gene, 24347
 24347	NA
Pou4f2	POU domain, class 4, transcription factor 2
 class 4	NA
Ifitm6	interferon induced transmembrane protein 6
Gm26494	predicted gene, 26494
 26494	NA
Rpl14	ribosomal protein L14
Sdha	succinate dehydrogenase complex, subunit A, flavoprotein (Fp)
 subunit A	NA
Kpnb1	karyopherin subunit beta 1
Trav7-2	T cell receptor alpha variable 7-2
Gm23725	predicted gene, 23725
 23725	NA
Gm6760	predicted gene 6760
Gm24410	predicted gene, 24410
 24410	NA
Mir3072	microRNA 3072
Tcea1-ps1	transcription elongation factor A (SII) 1, pseudogene 1
 pseudogene 1	NA
Olfr484	NA
mmu-mir-7226	NA
Gm13188	predicted gene 13188
Ccr10	C-C motif chemokine receptor 10
Ttc29	tetratricopeptide repeat domain 29
Ccdc110	coiled-coil domain containing 110
Zfp438	zinc finger protein 438
Dbn1	drebrin 1
Lingo1	leucine rich repeat and Ig domain containing 1
Gm3362	60S ribosomal protein L23a pseudogene
Sfrp1	secreted frizzled-related protein 1
Clca4	NA
Crlf3	cytokine receptor-like factor 3
Epha7	Eph receptor A7
Sln	sarcolipin
Gm26124	NA
Gm26381	NA
Gm19459	NA
2410006H16Rik	RIKEN cDNA 2410006H16 gene
Fam78a	family with sequence similarity 78, member A
 member A	NA
Il1rapl2	interleukin 1 receptor accessory protein-like 2
Tpbpb	trophoblast specific protein beta
mmu-mir-195b	NA
Ctsd	cathepsin D
Gm9612	NA
Acss1	acyl-CoA synthetase short-chain family member 1
Arf2	ADP-ribosylation factor 2
Rad51ap1	RAD51 associated protein 1
Gm21962	NA
Sgol2	NA
RP24-176F12.8	NA
Pgk2	phosphoglycerate kinase 2
Snora35	small nucleolar RNA, H/ACA box 35
 H/ACA box 35	NA
Nudt3	nudix hydrolase 3
Ighv1-52	immunoglobulin heavy variable 1-52
Pramel	NA
Gm23614	predicted gene, 23614
 23614	NA
mmu-mir-7673	NA
Gm11264	predicted gene 11264
Olfr1500	NA
Lcorl	ligand dependent nuclear receptor corepressor-like
Wdr41	WD repeat domain 41
Mtrf1	mitochondrial translational release factor 1
U90926	cDNA sequence U90926
Gm26790	NA
2700081O15Rik	NA
Gm25885	NA
Ccdc79	NA
Gm23325	predicted gene, 23325
 23325	NA
Vmn2r39	vomeronasal 2, receptor 39
 receptor 39	NA
Gm16280	NA
Ces2g	carboxylesterase 2G
Hammerhead_HH9	NA
Gm23145	predicted gene, 23145
 23145	NA
Zfp850	zinc finger protein 850
2810029C07Rik	RIKEN cDNA 2810029C07 gene
Gm26455	NA
Mir470	microRNA 470
Lalba	lactalbumin, alpha
 alpha	NA
n-R5s209	nuclear encoded rRNA 5S 209
Gm16330	NA
Oip5	Opa interacting protein 5
Gm5597	thymine DNA glycosylase pseudogene
Csnk2a1-ps	NA
Phf13	PHD finger protein 13
Gm4750	actin, beta pseudogene
 beta pseudogene	NA
Bcl9l	B cell CLL/lymphoma 9-like
Slc38a2	solute carrier family 38, member 2
 member 2	NA
Tcf20	transcription factor 20
Gm24546	predicted gene, 24546
 24546	NA
Tti1	TELO2 interacting protein 1
Erlin1	ER lipid raft associated 1
AC125178.2	NA
Ddit4l	DNA-damage-inducible transcript 4-like
Pglyrp1	peptidoglycan recognition protein 1
Cabin1	calcineurin binding protein 1
Vprbp	NA
Gm23390	predicted gene, 23390
